,Codigo,dia,mes,anio,Temperatura_[Celsius]_x,HumedadRel_[porc],Presion_[hPa],DireccionViento_[grad],VelocidadViento_[KpH]_x,RadiacionSolar_[WpM2],Lluvia_[mm],RafagaViento_[KpH],SenialGPRS_[ASU],NivelBateria_[V]
2018-10-23 21:30:00,30234,23,10.0,2018.0,11.479999999999999,86.02666666666666,944.5833333333334,292.5,1.4215833333333334,0.0,0.0,3.500313333333333,5.0,12.690800000000001
2018-10-23 22:00:00,30234,23,10.0,2018.0,11.433333333333332,86.21333333333332,944.5833333333334,202.5,0.6638526666666668,0.0,0.0,1.7769833333333331,5.0,12.662466666666667
2018-10-23 22:30:00,30234,23,10.0,2018.0,11.403333333333334,88.88666666666666,944.5833333333334,337.5,0.147523,0.0,0.0,1.3411166666666665,5.0,12.6412
2018-10-23 23:00:00,30234,23,10.0,2018.0,11.26,91.10000000000001,944.1666666666666,337.5,0.026822366666666667,0.0,0.0,0.630326,5.0,12.627
2018-10-23 23:30:00,30234,23,10.0,2018.0,11.17,91.44666666666667,945.0,337.5,0.2816343333333334,0.0,0.0,0.2816343333333334,5.0,12.605699999999999
2018-10-24 00:00:00,30234,24,10.0,2018.0,11.076666666666666,92.12333333333333,943.5416666666666,67.5,0.23469566666666666,0.0,0.0,1.8909733333333334,5.0,12.570299999999998
2018-10-24 00:30:00,30234,24,10.0,2018.0,11.116666666666667,91.40333333333335,943.75,67.5,0.0,0.0,0.0,0.0,5.0,12.5561
2018-10-24 01:00:00,30234,24,10.0,2018.0,11.153333333333334,91.33333333333333,944.1666666666666,67.5,0.2682232666666667,0.0,0.0,0.9186643333333334,5.0,12.534799999999999
2018-10-24 01:30:00,30234,24,10.0,2018.0,11.176666666666668,89.60333333333334,943.3333333333334,97.5,0.7979643333333333,0.0,0.0,2.393893333333333,5.0,12.527700000000001
2018-10-24 02:00:00,30234,24,10.0,2018.0,11.196666666666667,90.08999999999999,942.0833333333334,45.0,0.40233500000000005,0.0,0.0,2.07873,5.0,12.527700000000001
2018-10-24 02:30:00,30234,24,10.0,2018.0,11.076666666666666,94.61333333333333,941.25,90.0,0.25481233333333336,0.0,0.2,1.3746433333333332,5.0,12.513566666666668
2018-10-24 03:00:00,30234,24,10.0,2018.0,10.910000000000002,97.64666666666666,940.4166666666666,90.0,0.24810676666666667,0.0,0.0,1.4819336666666665,5.0,12.5065
2018-10-24 03:30:00,30234,24,10.0,2018.0,10.823333333333332,98.03333333333335,940.8333333333334,105.0,1.12654,0.0,0.0,1.88427,5.0,12.5065
2018-10-24 04:00:00,30234,24,10.0,2018.0,10.719999999999999,98.10333333333334,940.8333333333334,112.5,1.0728933333333333,0.0,0.0,1.1734799999999999,5.0,12.5065
2018-10-24 04:30:00,30234,24,10.0,2018.0,10.686666666666667,99.13,941.6666666666666,172.5,1.7300413333333333,0.0,0.0,3.218679,5.0,12.4852
2018-10-24 05:00:00,30234,24,10.0,2018.0,10.723333333333334,98.59333333333332,939.5833333333334,195.0,0.844904,0.0,0.0,1.83733,5.0,12.4923
2018-10-24 05:30:00,30234,24,10.0,2018.0,10.86,99.23,940.4166666666666,225.0,0.17434533333333335,0.0,0.0,1.1466546666666668,5.0,12.4852
2018-10-24 06:00:00,30234,24,10.0,2018.0,10.946666666666665,99.52666666666669,940.0,180.0,0.2682231666666667,0.0,0.0,0.8851366666666668,5.0,12.4852
2018-10-24 06:30:00,30234,24,10.0,2018.0,11.020000000000001,99.89666666666666,940.2083333333334,157.5,0.3688071,0.0,0.0,2.31343,5.0,12.4852
2018-10-24 07:00:00,30234,24,10.0,2018.0,11.183333333333332,100.0,940.4166666666666,157.5,0.026822333333333333,0.0,0.0,0.40904,5.0,12.4852
2018-10-24 07:30:00,30234,24,10.0,2018.0,11.473333333333331,99.24333333333334,940.4166666666666,157.5,0.0,30.864,0.0,0.0,5.0,12.527733333333332
2018-10-24 08:00:00,30234,24,10.0,2018.0,12.11,95.88666666666666,939.7916666666666,157.5,0.13411166666666666,84.876,0.0,0.7376133333333335,5.0,12.648266666666666
2018-10-24 08:30:00,30234,24,10.0,2018.0,12.986666666666666,91.55,940.625,142.5,1.3813496666666667,89.377,0.0,3.2991466666666667,5.0,12.690800000000001
2018-10-24 09:00:00,30234,24,10.0,2018.0,13.426666666666668,88.77333333333333,940.4166666666666,105.0,2.802936666666667,101.594,0.0,6.967099999999999,5.0,12.754599999999998
2018-10-24 09:30:00,30234,24,10.0,2018.0,13.666666666666666,86.39999999999999,939.7916666666666,97.5,3.8020633333333334,113.81099999999999,0.0,9.756593333333333,5.0,12.811333333333332
2018-10-24 10:00:00,30234,24,10.0,2018.0,14.056666666666667,85.04666666666667,938.9583333333334,105.0,3.2253866666666666,156.249,0.0,7.16827,5.0,12.946033333333332
2018-10-24 10:30:00,30234,24,10.0,2018.0,14.69,82.48,939.375,82.5,3.1583299999999994,217.33400000000003,0.0,9.132993333333333,5.0,13.094933333333335
2018-10-24 11:00:00,30234,24,10.0,2018.0,14.923333333333334,81.94,938.5416666666666,90.0,4.0166466666666665,162.036,0.0,8.495980000000001,5.0,13.038199999999998
2018-10-24 11:30:00,30234,24,10.0,2018.0,14.543333333333335,83.38666666666667,938.75,82.5,5.518696666666667,169.109,0.0,16.71033333333333,5.0,13.059466666666665
2018-10-24 12:00:00,30234,24,10.0,2018.0,14.296666666666667,84.56,938.3333333333334,82.5,3.667953333333333,181.96899999999997,0.0,10.722229999999998,5.0,13.1091
2018-10-24 12:30:00,30234,24,10.0,2018.0,14.413333333333334,83.52999999999999,938.9583333333334,82.5,3.580783333333333,171.03799999999998,0.0,7.342616666666667,5.0,13.1091
2018-10-24 13:00:00,30234,24,10.0,2018.0,14.770000000000001,82.41333333333334,938.9583333333334,75.0,2.41401,205.76,0.0,6.61841,5.0,13.165833333333333
2018-10-24 13:30:00,30234,24,10.0,2018.0,14.863333333333335,80.84,938.75,52.5,2.6621200000000003,152.391,0.0,6.10208,5.0,13.1091
2018-10-24 14:00:00,30234,24,10.0,2018.0,15.116666666666667,80.85333333333334,939.1666666666666,150.0,2.232963333333333,221.835,0.0,6.014906666666666,5.0,13.1942
2018-10-24 14:30:00,30234,24,10.0,2018.0,15.829999999999998,78.32333333333332,937.9166666666666,82.5,2.427423333333333,247.55499999999998,0.0,6.5245299999999995,5.0,13.2296
2018-10-24 15:00:00,30234,24,10.0,2018.0,16.463333333333335,75.57333333333334,937.5,105.0,1.9110900000000004,243.054,0.0,4.988953333333333,5.0,13.236699999999999
2018-10-24 15:30:00,30234,24,10.0,2018.0,16.700000000000003,74.33999999999999,937.2916666666666,120.0,1.6629846666666666,169.109,0.0,6.819590000000001,5.0,13.165866666666668
2018-10-24 16:00:00,30234,24,10.0,2018.0,16.733333333333334,74.68,937.9166666666666,105.0,2.4743600000000003,232.12300000000002,0.0,5.954560000000001,5.0,13.215433333333332
2018-10-24 16:30:00,30234,24,10.0,2018.0,17.256666666666664,73.03333333333335,937.2916666666666,202.5,2.6956433333333334,225.04999999999998,0.0,4.747556666666667,5.0,13.208366666666665
2018-10-24 17:00:00,30234,24,10.0,2018.0,16.593333333333334,75.33999999999999,937.2916666666666,157.5,5.12977,136.316,0.0,10.313160000000002,5.0,13.130366666666667
2018-10-24 17:30:00,30234,24,10.0,2018.0,15.540000000000001,79.27333333333334,938.3333333333334,187.5,5.491873333333333,55.298,0.0,11.982866666666666,5.0,12.974400000000001
2018-10-24 18:00:00,30234,24,10.0,2018.0,14.576666666666666,84.61,937.7083333333334,180.0,5.277293333333334,25.076999999999998,0.0,11.426333333333334,5.0,12.903500000000001
2018-10-24 18:30:00,30234,24,10.0,2018.0,13.856666666666667,90.16000000000001,938.5416666666666,165.0,3.3460866666666664,0.0,0.0,8.22775,5.0,12.846766666666667
2018-10-24 19:00:00,30234,24,10.0,2018.0,13.293333333333335,93.59666666666665,938.9583333333334,172.5,2.346956666666667,0.0,0.0,3.15833,5.0,12.818399999999999
2018-10-24 19:30:00,30234,24,10.0,2018.0,13.206666666666669,95.26333333333332,939.375,180.0,0.067056,0.0,0.0,0.5766800000000001,5.0,12.797133333333333
2018-10-24 20:00:00,30234,24,10.0,2018.0,13.226666666666667,96.04333333333334,938.5416666666666,180.0,0.0,0.0,0.0,0.0,5.0,12.768799999999999
2018-10-24 20:30:00,30234,24,10.0,2018.0,13.236666666666666,96.45333333333333,941.0416666666666,180.0,0.16763976666666666,0.0,0.0,0.5230363333333333,5.0,12.754599999999998
2018-10-24 21:00:00,30234,24,10.0,2018.0,13.18,97.02,940.8333333333334,180.0,0.14081733333333335,0.0,0.0,0.5029173333333333,5.0,12.733333333333334
2018-10-24 21:30:00,30234,24,10.0,2018.0,13.21,96.61333333333334,941.0416666666666,180.0,0.0,0.0,0.0,0.0,5.0,12.7192
2018-10-24 22:00:00,30234,24,10.0,2018.0,13.193333333333333,97.10000000000001,940.625,180.0,0.0,0.0,0.0,0.0,5.0,12.705
2018-10-24 22:30:00,30234,24,10.0,2018.0,13.230000000000002,97.46666666666665,941.875,180.0,0.0,0.0,0.0,0.0,5.0,12.690800000000001
2018-10-24 23:00:00,30234,24,10.0,2018.0,13.216666666666667,97.66333333333334,941.875,165.0,0.8046706666666666,0.0,0.0,2.9236333333333335,5.0,12.6766
2018-10-24 23:30:00,30234,24,10.0,2018.0,13.213333333333333,97.61,940.8333333333334,157.5,0.08046693333333334,0.0,0.0,0.536447,5.0,12.6766
2018-10-25 00:00:00,30234,25,10.0,2018.0,13.229999999999999,97.75333333333333,940.625,142.5,0.2816343333333334,0.0,0.0,0.8717266666666666,5.0,12.6554
2018-10-25 00:30:00,30234,25,10.0,2018.0,13.13,97.46999999999998,941.875,112.5,0.36880700000000005,0.0,0.0,1.3746466666666668,5.0,12.634099999999998
2018-10-25 01:00:00,30234,25,10.0,2018.0,13.01,97.63666666666666,941.6666666666666,112.5,0.020116766666666668,0.0,0.0,0.39563,5.0,12.619900000000001
2018-10-25 01:30:00,30234,25,10.0,2018.0,12.766666666666666,98.11666666666667,941.875,112.5,0.0804671,0.0,0.0,0.8717253333333335,5.0,12.6128
2018-10-25 02:00:00,30234,25,10.0,2018.0,12.603333333333333,99.62333333333333,941.4583333333334,120.0,0.804671,0.0,0.0,1.4417010000000001,5.0,12.584433333333331
2018-10-25 02:30:00,30234,25,10.0,2018.0,12.62,98.03000000000002,941.0416666666666,157.5,2.3737733333333333,0.0,0.0,4.955426666666667,5.0,12.5632
2018-10-25 03:00:00,30234,25,10.0,2018.0,12.553333333333333,96.36666666666667,941.6666666666666,150.0,3.07786,0.0,0.0,7.751656666666666,5.0,12.5561
2018-10-25 03:30:00,30234,25,10.0,2018.0,12.386666666666665,97.77333333333333,941.6666666666666,135.0,2.86999,0.0,0.0,7.523663333333334,5.0,12.5419
2018-10-25 04:00:00,30234,25,10.0,2018.0,12.126666666666665,99.83999999999999,941.25,172.5,2.8163466666666666,0.0,0.0,6.216080000000001,5.0,12.527700000000001
2018-10-25 04:30:00,30234,25,10.0,2018.0,12.0,100.0,940.0,112.5,2.0854366666666664,0.0,0.0,3.97641,5.0,12.513566666666668
2018-10-25 05:00:00,30234,25,10.0,2018.0,11.926666666666668,100.0,940.0,135.0,2.340246666666667,0.0,0.0,5.284,5.0,12.5065
2018-10-25 05:30:00,30234,25,10.0,2018.0,11.916666666666666,100.0,940.8333333333334,157.5,1.1198343333333334,0.0,0.0,3.2991466666666667,5.0,12.5065
2018-10-25 06:00:00,30234,25,10.0,2018.0,11.893333333333333,100.0,940.8333333333334,165.0,1.8708599999999997,0.0,0.0,4.11723,5.0,12.4852
2018-10-25 06:30:00,30234,25,10.0,2018.0,11.853333333333333,100.0,941.0416666666666,157.5,1.998263333333333,0.0,0.2,3.42655,5.0,12.4852
2018-10-25 07:00:00,30234,25,10.0,2018.0,11.913333333333334,100.0,941.25,135.0,0.30845700000000004,0.0,1.6,0.7242046666666666,5.0,12.499400000000001
2018-10-25 07:30:00,30234,25,10.0,2018.0,12.096666666666666,100.0,940.8333333333334,120.0,1.2807656666666667,36.651,0.8,2.702351,5.0,12.534799999999999
2018-10-25 08:00:00,30234,25,10.0,2018.0,12.226666666666668,100.0,942.5,142.5,1.2405316666666668,39.866,1.2,2.7626996666666663,5.0,12.52063333333333
2018-10-25 08:30:00,30234,25,10.0,2018.0,12.403333333333334,100.0,941.6666666666666,120.0,1.361236,61.72800000000001,1.2000000000000002,3.393024333333333,5.0,12.570266666666667
2018-10-25 09:00:00,30234,25,10.0,2018.0,12.723333333333334,99.69,941.875,135.0,2.1457866666666665,97.093,0.4,4.61344,5.0,12.690800000000001
2018-10-25 09:30:00,30234,25,10.0,2018.0,12.76,99.57666666666667,941.875,142.5,1.9043866666666667,28.292,1.4,5.1633,5.0,12.563166666666666
2018-10-25 10:00:00,30234,25,10.0,2018.0,12.49,99.96,942.0833333333334,120.0,2.2798966666666662,12.86,4.2,5.820446666666666,5.0,12.513566666666668
2018-10-25 10:30:00,30234,25,10.0,2018.0,12.683333333333332,100.0,942.2916666666666,120.0,2.494476666666667,138.888,1.8,5.639396666666667,5.0,12.8397
2018-10-25 11:00:00,30234,25,10.0,2018.0,13.329999999999998,98.59666666666668,941.875,142.5,2.7023533333333334,175.539,0.4,5.880796666666666,0.6666666666666666,13.0311
2018-10-25 11:30:00,30234,25,10.0,2018.0,13.673333333333332,97.19666666666667,941.875,165.0,2.393893333333333,163.965,0.0,4.5329733333333335,0.0,13.073666666666668
2018-10-25 12:00:00,30234,25,10.0,2018.0,14.183333333333332,96.48666666666666,942.0833333333334,112.5,2.018383333333333,198.68699999999998,0.0,6.786053333333334,0.6666666666666666,13.137500000000001
2018-10-25 12:30:00,30234,25,10.0,2018.0,14.62,94.27999999999999,941.6666666666666,127.5,2.8766933333333333,190.971,0.2,6.54465,2.3333333333333335,13.137466666666667
2018-10-25 13:00:00,30234,25,10.0,2018.0,14.61,92.79666666666667,941.6666666666666,135.0,2.346953333333333,145.31799999999998,0.0,4.801196666666667,3.0,13.102033333333333
2018-10-25 13:30:00,30234,25,10.0,2018.0,14.683333333333335,93.39666666666666,941.4583333333334,172.5,2.2195466666666666,115.74000000000001,0.0,3.76183,3.6666666666666665,13.066566666666667
2018-10-25 14:00:00,30234,25,10.0,2018.0,14.466666666666669,95.52333333333333,940.0,135.0,3.0040999999999998,123.456,0.2,6.658643333333334,3.6666666666666665,13.066533333333334
2018-10-25 14:30:00,30234,25,10.0,2018.0,14.4,96.02,941.25,127.5,2.5145933333333335,116.383,0.0,5.022483333333334,3.3333333333333335,13.080733333333333
2018-10-25 15:00:00,30234,25,10.0,2018.0,14.57,96.10666666666667,940.0,127.5,2.6017666666666663,140.174,0.0,5.3510566666666675,3.6666666666666665,13.116200000000001
2018-10-25 15:30:00,30234,25,10.0,2018.0,15.003333333333332,96.04666666666667,940.0,120.0,1.7099246666666668,178.754,0.0,4.177576666666667,3.6666666666666665,13.18
2018-10-25 16:00:00,30234,25,10.0,2018.0,15.116666666666667,94.76333333333332,941.0416666666666,127.5,3.735006666666667,169.752,0.2,7.765066666666667,3.6666666666666665,13.18
2018-10-25 16:30:00,30234,25,10.0,2018.0,14.729999999999999,94.92666666666668,940.2083333333334,127.5,4.150756666666667,108.024,0.0,8.50268,3.6666666666666665,13.101999999999999
2018-10-25 17:00:00,30234,25,10.0,2018.0,14.406666666666666,96.66666666666667,938.9583333333334,135.0,2.84317,69.444,0.0,6.430653333333333,3.3333333333333335,13.009833333333333
2018-10-25 17:30:00,30234,25,10.0,2018.0,14.133333333333333,97.66666666666667,938.75,150.0,3.211973333333333,47.582,0.2,7.919293333333333,3.0,12.938966666666667
2018-10-25 18:00:00,30234,25,10.0,2018.0,13.946666666666665,98.38333333333333,940.0,142.5,1.8976766666666667,25.72,0.4,3.4801966666666666,2.6666666666666665,12.868033333333335
2018-10-25 18:30:00,30234,25,10.0,2018.0,13.699999999999998,98.99333333333333,940.4166666666666,165.0,3.2656199999999997,0.0,0.4,6.819576666666666,2.3333333333333335,12.8397
2018-10-25 19:00:00,30234,25,10.0,2018.0,13.373333333333333,99.82,941.25,142.5,2.9571633333333325,0.0,0.2,7.174973333333333,1.6666666666666667,12.797133333333333
2018-10-25 19:30:00,30234,25,10.0,2018.0,13.286666666666667,100.0,941.6666666666666,142.5,1.3344096666666667,0.0,0.0,3.4466700000000006,2.6666666666666665,12.768799999999999
2018-10-25 20:00:00,30234,25,10.0,2018.0,13.333333333333334,100.0,940.8333333333334,135.0,0.248107,0.0,0.0,0.7644356666666666,3.0,12.754599999999998
2018-10-25 20:30:00,30234,25,10.0,2018.0,13.336666666666668,100.0,941.0416666666666,135.0,0.09387833333333333,0.0,0.2,0.5699733333333333,3.0,12.733333333333334
2018-10-25 21:00:00,30234,25,10.0,2018.0,13.293333333333335,100.0,941.25,127.5,0.9790166666666668,0.0,0.8,2.9303399999999997,1.3333333333333333,12.7192
2018-10-25 21:30:00,30234,25,10.0,2018.0,13.136666666666668,100.0,940.0,157.5,0.6705573333333333,0.0,0.6,2.1457866666666665,0.0,12.697899999999999
2018-10-25 22:00:00,30234,25,10.0,2018.0,13.066666666666668,100.0,940.625,127.5,0.6772636666666667,0.0,2.2,3.15833,0.3333333333333333,12.683700000000002
2018-10-25 22:30:00,30234,25,10.0,2018.0,12.966666666666667,100.0,941.25,135.0,1.6227533333333335,0.0,1.2000000000000002,3.3259700000000003,0.6666666666666666,12.669533333333334
2018-10-25 23:00:00,30234,25,10.0,2018.0,12.89,100.0,940.625,120.0,1.763566666666667,0.0,3.4000000000000004,3.8892400000000005,1.3333333333333333,12.6483
2018-10-25 23:30:00,30234,25,10.0,2018.0,12.799999999999999,100.0,941.25,150.0,1.97815,0.0,1.0,4.311693333333333,0.3333333333333333,12.634099999999998
2018-10-26 00:00:00,30234,26,10.0,2018.0,12.736666666666666,99.99666666666667,941.25,165.0,1.4282890000000001,0.0,0.6000000000000001,4.412276666666667,0.0,12.6128
2018-10-26 00:30:00,30234,26,10.0,2018.0,12.623333333333333,100.0,940.2083333333334,120.0,0.7242033333333334,0.0,0.2,2.796226666666667,0.0,12.591500000000002
2018-10-26 01:00:00,30234,26,10.0,2018.0,12.573333333333332,100.0,940.8333333333334,120.0,0.5163300000000001,0.0,0.0,1.3478206666666666,0.6666666666666666,12.570299999999998
2018-10-26 01:30:00,30234,26,10.0,2018.0,12.603333333333332,100.0,940.4166666666666,180.0,0.05364476666666667,0.0,0.4,0.44927399999999995,0.6666666666666666,12.5632
2018-10-26 02:00:00,30234,26,10.0,2018.0,12.576666666666666,100.0,940.4166666666666,150.0,1.2070063333333332,0.0,0.2,2.3804833333333337,0.0,12.549000000000001
2018-10-26 02:30:00,30234,26,10.0,2018.0,12.476666666666667,100.0,939.7916666666666,105.0,1.005835,0.0,1.0,2.2530733333333335,0.6666666666666666,12.527700000000001
2018-10-26 03:00:00,30234,26,10.0,2018.0,12.396666666666667,100.0,939.1666666666666,135.0,1.314292,0.0,0.0,3.0979786666666667,0.3333333333333333,12.527700000000001
2018-10-26 03:30:00,30234,26,10.0,2018.0,12.323333333333332,100.0,940.2083333333334,142.5,1.3008823333333333,0.0,1.0,4.258043333333333,2.3333333333333335,12.5065
2018-10-26 04:00:00,30234,26,10.0,2018.0,12.183333333333332,100.0,939.5833333333334,142.5,2.9437533333333334,0.0,0.4,8.274693333333333,1.3333333333333333,12.5065
2018-10-26 04:30:00,30234,26,10.0,2018.0,12.0,100.0,939.7916666666666,172.5,2.59506,0.0,0.8,6.450770000000001,12.333333333333334,12.478133333333334
2018-10-26 05:00:00,30234,26,10.0,2018.0,11.89,100.0,940.625,142.5,2.025084,0.0,0.6000000000000001,5.364466666666666,31.0,12.4852
2018-10-26 05:30:00,30234,26,10.0,2018.0,11.909999999999998,100.0,940.8333333333334,135.0,0.0067056,0.0,0.4,0.36210000000000003,31.0,12.4639
2018-10-26 06:00:00,30234,26,10.0,2018.0,11.846666666666666,100.0,941.25,135.0,0.06035033333333333,0.0,0.2,0.5096233333333334,31.0,12.4639
2018-10-26 06:30:00,30234,26,10.0,2018.0,11.763333333333334,100.0,942.0833333333334,135.0,0.14752266666666666,0.0,0.0,1.1600656666666667,31.0,12.471000000000002
2018-10-26 07:00:00,30234,26,10.0,2018.0,11.726666666666668,100.0,941.4583333333334,135.0,0.9991329999999999,0.0,0.0,2.910223333333333,31.0,12.471000000000002
2018-10-26 07:30:00,30234,26,10.0,2018.0,11.87,100.0,940.4166666666666,67.5,0.764436,47.581999999999994,0.4,1.730041666666667,31.0,12.506466666666668
2018-10-26 08:00:00,30234,26,10.0,2018.0,12.426666666666668,100.0,941.0416666666666,112.5,0.22128433333333333,91.949,0.0,1.488636666666667,31.0,12.605733333333333
2018-10-26 08:30:00,30234,26,10.0,2018.0,13.25,99.54,941.25,112.5,0.43586300000000006,143.389,0.0,1.0930103333333332,31.0,12.804233333333334
2018-10-26 09:00:00,30234,26,10.0,2018.0,14.523333333333333,96.74333333333334,940.4166666666666,135.0,0.6906753333333334,239.196,0.0,1.9312079999999998,31.0,13.038199999999998
2018-10-26 09:30:00,30234,26,10.0,2018.0,16.093333333333334,96.20666666666666,940.0,157.5,1.5825166666666668,419.8790000000001,0.0,3.7417133333333332,31.0,13.158733333333332
2018-10-26 10:00:00,30234,26,10.0,2018.0,18.209999999999997,83.43666666666667,939.375,150.0,2.6755266666666664,487.39400000000006,0.0,6.350186666666667,31.0,13.179966666666665
2018-10-26 10:30:00,30234,26,10.0,2018.0,19.23,78.09333333333335,938.9583333333334,135.0,4.217813333333333,472.605,0.0,10.2059,31.0,13.215466666666666
2018-10-26 11:00:00,30234,26,10.0,2018.0,19.793333333333333,73.67,940.0,135.0,5.874093333333334,536.905,0.0,13.196566666666667,31.0,13.222566666666665
2018-10-26 11:30:00,30234,26,10.0,2018.0,21.013333333333335,61.24,938.9583333333334,165.0,5.739976666666667,945.8530000000001,0.0,12.673556666666668,31.0,13.229633333333332
2018-10-26 12:00:00,30234,26,10.0,2018.0,22.063333333333333,60.13666666666666,939.1666666666666,150.0,8.576426666666665,978.006,0.0,18.420233333333332,31.0,13.265066666666668
2018-10-26 12:30:00,30234,26,10.0,2018.0,21.426666666666666,65.84333333333332,940.0,180.0,9.13971,748.4519999999999,0.0,21.813266666666667,31.0,13.258000000000001
2018-10-26 13:00:00,30234,26,10.0,2018.0,21.64,62.120000000000005,939.5833333333334,172.5,7.436493333333334,937.4933333333332,0.0,19.4395,31.0,13.236733333333333
2018-10-26 13:30:00,30234,26,10.0,2018.0,23.043333333333337,56.07,938.9583333333334,142.5,6.598296666666667,904.6996666666668,0.0,14.7992,31.0,13.2438
2018-10-26 14:00:00,30234,26,10.0,2018.0,20.88,63.923333333333325,939.7916666666666,142.5,7.12133,201.90200000000002,0.0,16.334833333333332,31.0,13.151666666666666
2018-10-26 14:30:00,30234,26,10.0,2018.0,20.21,67.29333333333334,938.75,165.0,6.25631,331.78800000000007,0.0,14.799199999999999,31.0,13.2084
2018-10-26 15:00:00,30234,26,10.0,2018.0,20.74,64.92666666666666,938.75,150.0,4.076993333333333,291.922,0.0,10.480833333333335,31.0,13.201266666666667
2018-10-26 15:30:00,30234,26,10.0,2018.0,20.2,71.08,937.9166666666666,187.5,4.2714566666666665,248.198,0.0,7.6309466666666665,31.0,13.2296
2018-10-26 16:00:00,30234,26,10.0,2018.0,19.653333333333332,71.58,938.3333333333334,157.5,5.444933333333334,194.82900000000004,0.0,11.412899999999999,31.0,13.222533333333333
2018-10-26 16:30:00,30234,26,10.0,2018.0,19.313333333333333,71.04666666666667,938.75,165.0,4.07029,124.742,0.0,7.6778933333333335,31.0,13.137466666666668
2018-10-26 17:00:00,30234,26,10.0,2018.0,18.94,72.99,939.1666666666666,165.0,1.98485,43.080999999999996,0.0,5.746686666666666,31.0,12.9602
2018-10-26 17:30:00,30234,26,10.0,2018.0,18.316666666666666,80.72333333333333,938.75,75.0,2.065320333333333,43.724,0.2,4.928604,31.0,12.9248
2018-10-26 18:00:00,30234,26,10.0,2018.0,17.846666666666664,87.31333333333333,938.9583333333334,67.5,0.046939,43.080999999999996,0.0,0.40904,31.0,12.9106
2018-10-26 18:30:00,30234,26,10.0,2018.0,17.733333333333334,89.8,938.5416666666666,67.5,0.026822333333333333,44.367,0.0,0.1810506666666667,31.0,12.8893
2018-10-26 19:00:00,30234,26,10.0,2018.0,17.536666666666665,90.49666666666667,939.375,67.5,0.10058376666666669,0.0,0.0,1.0192503333333331,31.0,12.853866666666667
2018-10-26 19:30:00,30234,26,10.0,2018.0,17.209999999999997,91.74000000000001,939.375,67.5,0.0067056,0.0,0.0,0.41574666666666665,31.0,12.8255
2018-10-26 20:00:00,30234,26,10.0,2018.0,16.470000000000002,90.91000000000001,940.2083333333334,67.5,0.10728943333333334,0.0,0.0,0.8046700000000001,31.0,12.818399999999999
2018-10-26 20:30:00,30234,26,10.0,2018.0,15.413333333333334,94.26666666666667,940.4166666666666,67.5,0.274929,0.0,0.0,0.9052553333333333,31.0,12.797133333333333
2018-10-26 21:00:00,30234,26,10.0,2018.0,14.873333333333333,94.81,940.2083333333334,67.5,0.10728966666666667,0.0,0.0,1.5556943333333333,31.0,12.783
2018-10-26 21:30:00,30234,26,10.0,2018.0,14.37,96.92666666666666,939.7916666666666,67.5,0.3889236,0.0,0.0,1.1332426666666666,4.0,12.7617
2018-10-26 22:00:00,30234,26,10.0,2018.0,14.063333333333333,97.01333333333332,940.2083333333334,67.5,0.22799,0.0,0.0,1.0728933333333333,4.0,12.7617
2018-10-26 22:30:00,30234,26,10.0,2018.0,13.973333333333334,99.7,940.2083333333334,67.5,0.2682233333333333,0.0,0.0,0.6705573333333334,4.0,12.7617
2018-10-26 23:00:00,30234,26,10.0,2018.0,14.066666666666668,99.50999999999999,940.2083333333334,67.5,0.5096243333333333,0.0,0.0,0.791259,4.0,12.754599999999998
2018-10-26 23:30:00,30234,26,10.0,2018.0,14.216666666666667,99.99333333333334,941.4583333333334,67.5,0.0,0.0,0.0,0.0,4.0,12.7404
2018-10-27 00:00:00,30234,27,10.0,2018.0,14.383333333333333,100.0,940.0,67.5,0.053644599999999994,0.0,0.0,0.2950456000000001,3.6666666666666665,12.7404
2018-10-27 00:30:00,30234,27,10.0,2018.0,14.503333333333336,99.99666666666667,941.0416666666666,97.5,0.22128433333333333,0.0,0.0,0.75773,4.0,12.7192
2018-10-27 01:00:00,30234,27,10.0,2018.0,14.506666666666666,97.22000000000001,941.25,97.5,0.5297416666666667,0.0,0.0,1.8440333333333332,3.0,12.7192
2018-10-27 01:30:00,30234,27,10.0,2018.0,14.223333333333334,97.74000000000001,941.25,82.5,0.5297411,0.0,0.0,2.380483333333333,2.3333333333333335,12.705
2018-10-27 02:00:00,30234,27,10.0,2018.0,13.996666666666664,99.28666666666668,941.4583333333334,67.5,0.0,0.0,0.0,0.0,3.0,12.697899999999999
2018-10-27 02:30:00,30234,27,10.0,2018.0,13.44,97.32000000000001,940.2083333333334,67.5,0.2950455,0.0,0.0,0.6839686666666668,2.6666666666666665,12.690800000000001
2018-10-27 03:00:00,30234,27,10.0,2018.0,12.473333333333334,97.62,940.0,67.5,0.13411199999999998,0.0,0.0,0.194462,3.0,12.6766
2018-10-27 03:30:00,30234,27,10.0,2018.0,11.623333333333333,98.96,938.75,67.5,0.6638529999999999,0.0,0.0,2.1793166666666663,3.0,12.6766
2018-10-27 04:00:00,30234,27,10.0,2018.0,10.979999999999999,99.14999999999999,938.3333333333334,67.5,0.8381986666666666,0.0,0.0,1.6160466666666669,3.0,12.6554
2018-10-27 04:30:00,30234,27,10.0,2018.0,10.436666666666666,100.0,939.375,60.0,0.3017513333333333,0.0,0.0,1.119833,3.0,12.6483
